text,label
"Atal Pension Yojana: Unclaimed pension of Rs 50,000 in your name expires today. Claim at apy-claim.net with your Aadhaar and bank account.",fraud
"Axis Bank: Credit card bill Rs 4,500 due 20-Mar. Min due: Rs 649. Pay via NetBanking, app, or nearest branch.",not_fraud
Axis Bank: NEFT of Rs 649 to Rahul Kumar (Bank of Baroda XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.,not_fraud
Your Flipkart order worth Rs 299 was returned by delivery agent. Claim refund by verifying bank details at flipkart-refund.info now.,fraud
"Your company's GST registration has been flagged for fake billing. Pay Rs 35,000 penalty at gst-compliance.info within 48 hours to avoid cancellation.",fraud
"732891 is your OTP for UPI txn of Rs 12,500 at Amazon.in. Valid 5 mins. Union Bank never asks for OTP on call.",not_fraud
"Kotak Bank: FD Rs 78,000 matured on 15-Mar. Int. earned Rs 3,200. Auto-renewed for 12 months at 7.2% pa.",not_fraud
"732891 is your OTP for UPI txn of Rs 78,000 at Amazon.in. Valid 5 mins. Bank of Baroda never asks for OTP on call.",not_fraud
"BWSSB: Water bill for account 78234 is Rs 6,800 for March. Due date: 28-Mar. Pay at bwssb.gov.in or BBMP portal.",not_fraud
"Your HDFC Bank home loan EMI Rs 42,000 auto-debited on 5th March. Outstanding principal: Rs 50,000. Next EMI: 5-Apr.",not_fraud
EPF withdrawal of Rs 499 rejected due to Aadhaar mismatch. Correct at epf-wallet-verify.xyz or lose your claim permanently.,fraud
"Mere paas tumhara video hai. Agar paisa nahi diya toh sab logo ko bhejunga. Rs 35,000 bhejo is UPI pe: blackmail@paytm. Aaj raat tak.",fraud
Fake CA firm: We can reduce your income tax by 80% legally. Pay Rs 299 consultation fee. Contact: taxsave@gmail.com for appointment.,fraud
"Canara Bank Security Team: Unauthorized withdrawal of Rs 35,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Kotak Bank: Credit card bill Rs 35,000 due 20-Mar. Min due: Rs 349. Pay via NetBanking, app, or nearest branch.",not_fraud
"Your HDFC Bank account XX7823 credited Rs 65,000 on 15-Mar-2025. Available balance: Rs 42,000. If not done by you, call 1800-11-2211.",not_fraud
"Work from home typing job. Rs 1,50,000 per word. 1000 words daily = Rs 20,000. No experience. Pay Rs 1,999 software fee. WhatsApp: 8899001122 to start.",fraud
"Kotak Bank: Credit card bill Rs 1,00,000 due 20-Mar. Min due: Rs 1,499. Pay via NetBanking, app, or nearest branch.",not_fraud
SBI Security Team: Unauthorized withdrawal of Rs 399 attempted. Our agent will call. Please share OTP to block this transaction now.,fraud
"URGENT HIRING: Amazon India WFH data entry. Rs 45,000/month. Basic computer skills only. Pay Rs 999 security deposit. Register: amazon-jobs-india.xyz",fraud
"PNB: Debit Rs 8,500 from XX4521 for BESCOM electricity bill on 14-Mar. Balance: Rs 6,800. Txn Ref: PNB20250314.",not_fraud
DigiLocker OTP: 829374. Use to access your documents. DigiLocker team never asks for OTP over phone.,not_fraud
"Federal Bank Salary credit: Rs 18,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Gas connection safety audit: Pay Rs 35,000 inspection fee to certified technician to avoid connection termination. Call: 808122250 to schedule.",fraud
"Dear Winner, Your car number DL-01-XX-1234 has won Rs 5,00,000 Lakh in the Delhi Traffic Police Lucky Draw. Call 939990608 to claim today.",fraud
"Sextortion: We have your private photos from your hacked gallery. Pay Rs 75,000 to prevent viral sharing. Bitcoin or UPI accepted. 6 hour deadline.",fraud
"Covid relief fund: Rs 75,000 approved for your family under Central Relief Package. Register at covid-relief-refund-portal.net with Aadhaar to receive.",fraud
"PayTm OTP 673421 for Rs 35,000 payment at BigBazaar. Valid 10 mins. Paytm never asks for OTP.",not_fraud
"Tata Power: We detected unauthorized usage at your meter. Pay Rs 1,50,000 regularization fee at tatapower-pay.xyz or meter will be seized tomorrow.",fraud
"Congratulations! Your mobile number 98XX-XX-7823 won Rs 5,00,000 in Jio Diamond Jubilee Lottery 2025. Claim by calling 8800-XXX-XXX. Validity: 72 hours.",fraud
"Union Bank Security Team: Unauthorized withdrawal of Rs 75,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"EPF withdrawal of Rs 5,000 rejected due to Aadhaar mismatch. Correct at epf-helpdesk-bank.tk or lose your claim permanently.",fraud
"URGENT HIRING: Amazon India WFH data entry. Rs 5,000/month. Basic computer skills only. Pay Rs 3,999 security deposit. Register: amazon-jobs-scheme-india.ml",fraud
Your OTP for HDFC NetBanking login is 847291. Valid 10 mins. Do NOT share. HDFC will NEVER call asking for OTP.,not_fraud
"Airtel Thanks: 250 reward points added for your Rs 5,000 recharge. Total: 1,820 points. Redeem at airtel.in/thanks.",not_fraud
"Army GD recruitment 2025: Direct joining. No physical test. Age 18-25. Pay Rs 35,000 joining fee at army-recruitment-official-claim.xyz. Limited seats.",fraud
"Axis Bank: NEFT of Rs 8,500 to Rahul Kumar (ICICI XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Kotak Bank Salary credit: Rs 65,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"EPF withdrawal of Rs 18,000 rejected due to Aadhaar mismatch. Correct at epf-free-prize.xyz or lose your claim permanently.",fraud
"Gas connection safety audit: Pay Rs 45,000 inspection fee to certified technician to avoid connection termination. Call: 973530829 to schedule.",fraud
"Your Kotak Bank account XX7823 credited Rs 18,000 on 15-Mar-2025. Available balance: Rs 42,000. If not done by you, call 1800-11-2211.",not_fraud
"EPF withdrawal of Rs 50,000 rejected due to Aadhaar mismatch. Correct at epf-scheme-india.ml or lose your claim permanently.",fraud
"Your Flipkart order worth Rs 12,500 was returned by delivery agent. Claim refund by verifying bank details at flipkart-refund.info now.",fraud
"Kidney/organ donation: Patient needs urgent kidney. We pay Rs 10,000. All medical expenses covered. Blood group O+. Call: 8877665544.",fraud
"ICICI Bank: Credit card payment Rs 50,000 received. Stmt balance: Rs 239. Due: 20-Mar. Pay at iMobile or NetBanking.",not_fraud
"EPF withdrawal of Rs 5,000 rejected due to Aadhaar mismatch. Correct at epf-customer-care.xyz or lose your claim permanently.",fraud
"Canara Bank: Your account has been debited Rs 449 as annual debit card fee. For waiver, maintain avg bal of Rs 3,200.",not_fraud
"Canara Bank: Your account has been debited Rs 65,000 as annual debit card fee. For waiver, maintain avg bal of Rs 6,800.",not_fraud
"732891 is your OTP for UPI txn of Rs 78,000 at Amazon.in. Valid 5 mins. Union Bank never asks for OTP on call.",not_fraud
"ICICI Bank Security Team: Unauthorized withdrawal of Rs 75,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
UIDAI: Your Aadhaar biometric lock has failed. Fraudulent activity detected. Call 917135241 immediately to re-lock before misuse.,fraud
"Real estate crowdfunding: Invest Rs 6,500 in our Pune project. Annual rental yield: 18%. Exit in 24 months with 40% profit. Limited units left.",fraud
Axis Bank: NEFT of Rs 999 to Rahul Kumar (ICICI XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.,not_fraud
"Your company's GST registration has been flagged for fake billing. Pay Rs 8,200 penalty at gst-prize-claim.tk within 48 hours to avoid cancellation.",fraud
"SBI: Credit card bill Rs 1,00,000 due 20-Mar. Min due: Rs 299. Pay via NetBanking, app, or nearest branch.",not_fraud
"SSC CGL qualified list released. Your roll number 4521876 is selected. Pay Rs 35,000 document verification fee. Call: 7766554433. Offer expires today.",fraud
"Union Bank: ATM withdrawal Rs 65,000 on 13-Mar 4:32PM at Federal Bank ATM Chennai. Bal: Rs 42,000. Card ending: 8821.",not_fraud
"EPF withdrawal of Rs 9,500 rejected due to Aadhaar mismatch. Correct at epf-claim-portal.info or lose your claim permanently.",fraud
"PM SVANidhi loan of Rs 2,00,000 pre-approved for you. Zero collateral. Pay Rs 199 processing fee at svnidhi.xyz to disburse loan to your account.",fraud
"Tata Power: We detected unauthorized usage at your meter. Pay Rs 45,000 regularization fee at tatapower-pay.xyz or meter will be seized tomorrow.",fraud
"EPF withdrawal of Rs 45,000 rejected due to Aadhaar mismatch. Correct at epf-official-claim.xyz or lose your claim permanently.",fraud
"732891 is your OTP for UPI txn of Rs 25,000 at Amazon.in. Valid 5 mins. Kotak Bank never asks for OTP on call.",not_fraud
"Axis Bank: NEFT of Rs 42,000 to Rahul Kumar (Federal Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"RBI Notification: Unclaimed government subsidy of Rs 9,500 in your name. Last chance to claim. Submit Aadhaar at http://rbi-account-secure.net by tonight.",fraud
"Ponzi alert: Join investment club. Week 1: invest Rs 5,000. Week 2: receive Rs 18,000. Expand network, unlimited income. Telegram: @invest2025india",fraud
"ICICI Bank Security Team: Unauthorized withdrawal of Rs 2,00,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Google India 25th Anniversary: You are the 1 crore-th user! Claim Rs 5,000 reward. Pay GST of Rs 799 at google-india-account-secure.net to unlock funds.",fraud
"MLM plan: Pay Rs 35,000 joining fee. Add 3 members and earn Rs 299 per referral. Tier 2 earnings unlimited. Join our WhatsApp group: +91-757655194.",fraud
Bhaiya main TRAI se bol raha hoon. Aapka number illegal activity mein use hua hai. Abhi SIM band hone wala hai. Immediately call back karein.,fraud
"Mutual fund scheme: 36% annual returns guaranteed. AMFI registered. Invest Rs 299 and get Rs 24,999 in 12 months. Zero risk. Call: 858275367.",fraud
"HDFC: Credit card bill Rs 25,000 due 20-Mar. Min due: Rs 999. Pay via NetBanking, app, or nearest branch.",not_fraud
"MLM plan: Pay Rs 499 joining fee. Add 3 members and earn Rs 3,999 per referral. Tier 2 earnings unlimited. Join our WhatsApp group: +91-9876543210.",fraud
"Jio: Recharge Rs 1,00,000 successful on 15-Mar. Benefits: 1.5GB/day + unlimited calls, 28 days validity. Balance: Rs 0.",not_fraud
"EPF India: Rs 35,000 credited to your PF account for Feb 2025 (Employee+Employer share). Balance: Rs 78,000.",not_fraud
"Gas connection safety audit: Pay Rs 24,999 inspection fee to certified technician to avoid connection termination. Call: 848015764 to schedule.",fraud
"You have been selected for a reality show. Casting fee: Rs 45,000. Prize pool: Rs 799 lakh. Register at show-secure-update.ml before deadline.",fraud
"Canara Bank: Your account has been debited Rs 1,499 as annual debit card fee. For waiver, maintain avg bal of Rs 2,500.",not_fraud
"Federal Bank: Credit card bill Rs 35,000 due 20-Mar. Min due: Rs 1,200. Pay via NetBanking, app, or nearest branch.",not_fraud
"HDFC Bank Salary credit: Rs 2,500 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Your Kotak Bank home loan EMI Rs 2,500 auto-debited on 5th March. Outstanding principal: Rs 18,000. Next EMI: 5-Apr.",not_fraud
"PM Awas Yojana: House allotment confirmed for you. Pay Rs 4,999 registration fee at awas-helpdesk-bank.tk to secure your allotment before deadline.",fraud
"Star Health: Claim No. SH-2025-78234 for hospitalization Rs 12,500 approved. Amount credited to registered bank in 5 days.",not_fraud
Star Health: Claim No. SH-2025-78234 for hospitalization Rs 499 approved. Amount credited to registered bank in 5 days.,not_fraud
"Amazon: Your return for order #402-1234567 (Sandisk 128GB) picked up. Refund Rs 78,000 within 3-5 business days.",not_fraud
"Army GD recruitment 2025: Direct joining. No physical test. Age 18-25. Pay Rs 5,000 joining fee at army-recruitment-india.xyz. Limited seats.",fraud
"Union Bank: ATM withdrawal Rs 1,00,000 on 13-Mar 4:32PM at SBI ATM Chennai. Bal: Rs 18,000. Card ending: 8821.",not_fraud
"Chit fund scheme: Rs 18,000/month for 20 months. Get Rs 45,000 lump sum in 10th month. NBFC registered. 100% safe. Register: chitfund-helpdesk-bank.tk",fraud
"YouTube job: Like, subscribe, and comment on videos. Earn Rs 75,000-500 per task. Daily withdrawal to Paytm. Registration: Rs 1,499. Join: 791991709.",fraud
"You won Rs 1,199 in the National Digital India Lottery. Ticket number: DI-2025-78234. Claim at lottery-india.info. Fee: Rs 10,000 processing charges.",fraud
"Bank of Baroda: Credit card bill Rs 65,000 due 20-Mar. Min due: Rs 799. Pay via NetBanking, app, or nearest branch.",not_fraud
"EPF withdrawal of Rs 1,499 rejected due to Aadhaar mismatch. Correct at epf-free-prize.xyz or lose your claim permanently.",fraud
"Union Bank Salary credit: Rs 65,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
Amazon: Your return for order #402-1234567 (Sandisk 128GB) picked up. Refund Rs 499 within 3-5 business days.,not_fraud
School ne message kiya. Fee last date 31-Mar hai. Rs 999. Online pay karo app se.,not_fraud
"EPF withdrawal of Rs 1,00,000 rejected due to Aadhaar mismatch. Correct at epf-helpdesk-bank.tk or lose your claim permanently.",fraud
"EPF withdrawal of Rs 1,00,000 rejected due to Aadhaar mismatch. Correct at epf-update.ml or lose your claim permanently.",fraud
"MSEDCL: Electricity bill unpaid for 3 months. Total due: Rs 18,000. Your connection will be cut tonight at 8 PM. Pay at msedcl-bill.info immediately.",fraud
"Bhai sun, aapka account band hone wala hai. Abhi 942215279 pe call karo aur OTP share karo. SBI wale bol rahe hain 24 ghante mein band ho jayega.",fraud
"EPF withdrawal of Rs 30,000 rejected due to Aadhaar mismatch. Correct at epf-free-prize.xyz or lose your claim permanently.",fraud
Swiggy: Order #SW78234 from McDonald's Koramangala confirmed. Sanjay is picking up. ETA: 28 mins. Enjoy your meal!,not_fraud
"Union Bank: ATM withdrawal Rs 1,499 on 13-Mar 4:32PM at ICICI Bank ATM Chennai. Bal: Rs 42,000. Card ending: 8821.",not_fraud
"Income Tax India: Refund of Rs 5,00,000 is pending in your PAN account. Provide bank details at http://it-refund-scheme-india.ml to receive your money.",fraud
"HDFC Bank Salary credit: Rs 65,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Chit fund scheme: Rs 2,999/month for 20 months. Get Rs 30,000 lump sum in 10th month. NBFC registered. 100% safe. Register: chitfund-gov-scheme.ml",fraud
"BWSSB: Water bill for account 78234 is Rs 25,000 for March. Due date: 28-Mar. Pay at bwssb.gov.in or BBMP portal.",not_fraud
"Congratulations! Your mobile number 98XX-XX-7823 won Rs 10,000 in Jio Diamond Jubilee Lottery 2025. Claim by calling 8800-XXX-XXX. Validity: 72 hours.",fraud
"Union Bank: ATM withdrawal Rs 65,000 on 13-Mar 4:32PM at HDFC Bank ATM Chennai. Bal: Rs 78,000. Card ending: 8821.",not_fraud
Fixed deposit scam: Our cooperative bank offers 18% annual interest. Rs 1 lakh FD = Rs 1.18 lakh in 12 months. Visit our branch or call: 9900112233.,fraud
PM Awas Yojana: House allotment confirmed for you. Pay Rs 399 registration fee at awas-kyc-check.tk to secure your allotment before deadline.,fraud
"Canara Bank Security Team: Unauthorized withdrawal of Rs 1,50,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
Income Tax India: Refund of Rs 799 is pending in your PAN account. Provide bank details at http://it-refund-customer-care.xyz to receive your money.,fraud
HDFC Bank Salary credit: Rs 449 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.,not_fraud
"Ponzi alert: Join investment club. Week 1: invest Rs 25,000. Week 2: receive Rs 24,999. Expand network, unlimited income. Telegram: @invest2025india",fraud
"IndusInd Bank Security Team: Unauthorized withdrawal of Rs 30,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"EPF withdrawal of Rs 25,000 rejected due to Aadhaar mismatch. Correct at epf-update-kyc.info or lose your claim permanently.",fraud
"MLM plan: Pay Rs 25,000 joining fee. Add 3 members and earn Rs 1,999 per referral. Tier 2 earnings unlimited. Join our WhatsApp group: +91-9876543210.",fraud
"SBI Security Team: Unauthorized withdrawal of Rs 75,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"732891 is your OTP for UPI txn of Rs 3,200 at Amazon.in. Valid 5 mins. Federal Bank never asks for OTP on call.",not_fraud
